date,dayofweek,visiting_team,v_game_number,home_team,h_game_number,v_score,h_score,LOG_inouts,LOG_minutes,v_AB,v_H,v_2B,v_3B,v_HR,v_RBI,v_SF,v_HBP,v_BB,v_K,v_SB,v_GIDP,v_LOB,v_pitchers_used,v_ER,v_def_assists,v_errors_def,v_doubleplays_def,h_AB,h_H,h_2B,h_3B,h_HR,h_RBI,h_SF,h_HBP,h_BB,h_K,h_SB,h_GIDP,h_LOB,h_pitchers_used,h_ER,h_def_assists,h_errors_def,h_doubleplays_def
20140723,Wed,CIN,101,MIL,102,1,5,51,153,30,5,1,0,0,1,1,0,2,3,1,1,6,3,5,9,1,2,35,12,1,1,2,5,0,0,0,6,0,2,6,4,1,10,1,1
20140723,Wed,SFG,102,PHI,101,3,1,54,182,30,5,1,0,0,3,0,2,6,8,2,0,8,2,1,13,1,1,31,7,2,0,0,1,0,0,0,6,0,1,4,2,3,15,1,0
20140723,Wed,LAD,103,PIT,101,1,6,51,158,29,5,2,0,0,1,0,1,4,5,0,1,6,4,6,11,0,3,29,9,2,0,1,6,1,0,4,6,0,3,4,3,1,15,0,2
20140723,Wed,TBD,102,STL,101,3,0,54,192,33,8,3,0,0,3,1,2,5,10,0,2,11,3,0,8,0,0,30,5,1,0,0,0,0,0,0,15,0,0,4,4,2,12,1,2
20140724,Thu,DET,99,ANA,101,6,4,54,197,38,11,4,0,0,6,0,0,3,9,1,0,8,3,4,6,0,1,32,8,2,0,0,4,1,0,1,14,0,1,4,4,6,9,0,0
20140724,Thu,CLE,102,KCR,101,1,2,82,263,46,7,0,0,0,1,0,0,6,15,1,2,10,5,1,17,1,2,43,5,2,0,0,1,0,0,1,12,1,1,2,7,1,13,0,2
20140724,Thu,CHW,103,MIN,101,5,2,54,166,38,11,3,0,0,4,0,1,2,7,0,1,9,3,2,9,0,0,30,3,0,0,1,2,0,0,1,5,0,0,2,3,4,10,1,1
20140724,Thu,TEX,102,NYY,101,2,4,51,167,31,5,1,0,1,2,0,0,3,8,0,1,5,3,4,9,0,0,28,6,3,0,0,4,1,1,3,4,1,0,6,5,2,8,0,1
20140724,Thu,HOU,102,OAK,101,1,13,51,183,33,6,0,0,1,1,0,0,0,6,0,0,5,3,13,9,0,1,35,14,3,0,1,12,2,2,6,4,2,1,8,2,1,10,0,0
20140724,Thu,BAL,101,SEA,102,4,0,54,164,35,8,0,0,1,4,0,0,0,9,1,0,4,2,0,12,0,0,32,5,0,0,0,0,0,0,1,4,1,0,6,3,4,9,0,0
20140724,Thu,BOS,102,TOR,103,0,8,51,176,25,1,0,0,0,0,0,0,5,8,0,2,3,4,7,11,0,2,34,14,4,1,1,7,0,1,4,2,0,1,8,3,0,13,0,3
20140724,Thu,FLA,101,ATL,102,3,2,54,153,34,8,2,0,0,3,0,0,2,7,0,2,6,2,2,16,0,1,30,6,1,0,1,2,0,0,1,4,0,0,3,3,3,9,0,2
20140724,Thu,SDP,101,CHC,100,13,3,54,216,42,14,1,1,1,12,1,1,4,8,0,0,8,3,3,4,2,0,37,9,1,0,0,3,0,0,2,16,1,0,10,6,9,9,2,0
20140724,Thu,NYM,102,MIL,103,1,9,51,158,28,2,0,0,1,1,0,0,2,4,0,0,3,3,9,6,0,0,34,10,3,1,3,9,0,0,2,9,1,0,3,2,1,12,0,0
20140724,Thu,SFG,103,PHI,102,1,2,51,166,32,6,0,0,0,1,0,1,1,11,0,0,7,3,0,7,1,1,33,9,2,0,0,2,0,0,2,7,0,0,9,2,1,6,1,0
20140725,Fri,DET,100,ANA,102,1,2,51,182,32,6,1,0,1,1,0,1,1,10,0,1,6,3,2,4,0,0,30,7,3,0,0,2,0,0,2,13,0,0,6,5,1,14,1,1
20140725,Fri,FLA,102,HOU,103,2,0,54,179,36,11,2,0,0,2,0,0,2,9,1,2,9,3,0,15,0,2,27,3,1,0,0,0,0,0,2,7,0,2,2,3,0,13,1,2
20140725,Fri,CLE,103,KCR,102,4,6,51,182,33,7,1,0,2,4,1,0,2,7,1,0,6,5,5,8,1,1,32,10,0,1,3,5,0,0,1,6,0,1,4,5,3,10,1,0
20140725,Fri,CHW,104,MIN,102,9,5,54,171,45,18,2,0,3,9,0,1,2,4,0,0,12,3,5,7,0,0,35,9,0,0,2,5,1,0,0,7,0,0,4,5,9,9,1,0
20140725,Fri,TOR,104,NYY,102,4,6,51,160,36,10,1,0,2,4,0,0,1,6,0,1,6,4,6,7,0,1,33,11,2,0,2,6,1,0,1,8,0,0,5,5,4,12,0,1
20140725,Fri,BAL,102,SEA,103,2,1,60,196,35,6,2,0,2,2,0,0,0,12,0,0,3,4,1,8,0,0,34,8,2,1,0,1,1,0,3,9,1,0,8,5,2,13,0,0
20140725,Fri,BOS,103,TBD,103,4,6,51,184,36,10,2,0,1,4,1,0,0,11,0,0,6,4,6,8,0,0,32,8,2,0,1,6,0,1,3,8,0,0,6,2,4,7,0,0
20140725,Fri,OAK,102,TEX,103,1,4,51,172,33,7,2,0,0,1,0,0,1,4,1,0,6,3,3,8,1,1,30,9,1,1,0,4,1,0,2,5,0,1,5,5,1,6,0,0
20140725,Fri,SDP,102,ATL,103,5,2,54,188,35,13,1,0,0,5,2,0,2,7,0,2,8,4,2,12,2,2,29,4,0,1,0,2,1,0,6,6,0,2,8,4,4,12,1,2
20140725,Fri,STL,102,CHC,101,6,7,51,224,39,12,1,0,2,5,0,0,2,9,2,0,8,6,7,8,1,0,35,11,0,0,3,7,0,2,3,9,0,0,9,5,2,8,2,0
20140725,Fri,WSN,100,CIN,102,4,1,54,187,38,12,2,0,0,4,0,1,4,9,1,0,12,3,1,6,0,0,31,4,1,0,0,1,0,1,2,9,1,0,6,5,4,10,1,0
20140725,Fri,PIT,102,COL,103,1,8,51,176,30,5,0,0,0,1,1,0,6,4,0,1,9,3,8,9,0,0,34,10,5,1,1,8,0,0,2,6,0,0,4,6,1,12,0,1
20140725,Fri,NYM,103,MIL,104,3,2,54,181,35,8,1,0,1,3,0,0,0,11,0,0,5,4,1,10,2,0,33,4,1,0,1,2,0,2,3,13,0,0,9,3,3,10,0,0
20140725,Fri,ARI,103,PHI,103,5,9,51,203,36,11,3,0,1,5,0,1,3,11,0,1,8,4,8,10,2,0,35,12,6,0,1,8,1,1,4,9,1,0,8,4,5,7,0,2
20140725,Fri,LAD,104,SFG,104,8,1,54,209,42,15,1,5,0,8,0,0,2,8,1,0,9,3,1,7,0,1,34,7,0,0,0,1,0,0,2,11,0,1,8,3,8,5,0,0
20140726,Sat,DET,101,ANA,103,0,4,51,167,30,4,1,0,0,0,0,0,0,7,0,0,3,3,3,7,1,0,31,8,3,0,1,4,0,0,4,6,0,0,8,3,0,8,0,0
20140726,Sat,FLA,103,HOU,104,7,3,54,209,36,9,2,0,1,7,0,0,4,8,2,0,7,5,3,9,0,1,38,12,2,0,1,3,0,0,2,6,0,1,10,6,6,12,1,0
20140726,Sat,CLE,104,KCR,103,5,7,51,186,37,12,3,0,1,5,0,0,4,8,0,2,9,5,6,5,0,0,33,9,0,1,1,6,0,0,2,8,0,0,4,5,5,9,0,2
20140726,Sat,CHW,105,MIN,103,7,0,54,150,38,14,3,0,1,7,2,0,0,7,0,1,6,2,0,6,0,0,33,6,1,0,0,0,0,0,2,13,0,0,8,3,7,10,1,1
20140726,Sat,TOR,105,NYY,103,6,4,54,194,34,9,3,0,1,6,1,1,6,9,0,0,11,3,4,10,0,0,35,8,0,0,2,4,0,2,5,9,0,0,11,5,6,8,0,0
20140726,Sat,BAL,103,SEA,104,3,4,51,169,30,3,1,0,0,1,0,2,5,9,0,0,7,3,4,10,0,1,29,7,3,0,0,4,0,1,3,7,0,0,5,5,0,7,1,0
20140726,Sat,BOS,104,TBD,104,0,3,51,203,33,8,1,0,0,0,0,0,3,10,0,1,9,2,2,11,1,2,31,9,0,0,1,3,0,0,4,5,0,2,9,5,0,8,0,2
20140726,Sat,OAK,103,TEX,104,5,1,54,167,34,7,1,0,4,5,0,0,0,5,0,1,2,4,1,13,1,2,31,7,0,0,0,1,0,0,5,6,1,2,8,3,5,6,1,1
20140726,Sat,SDP,103,ATL,104,3,5,51,206,35,9,2,0,0,3,0,0,2,10,0,0,8,5,2,13,3,2,32,11,1,0,0,4,0,1,5,7,0,2,10,5,3,4,0,0
20140726,Sat,STL,103,CHC,102,6,3,54,200,36,8,1,1,0,6,0,0,3,11,2,0,7,5,3,11,0,1,34,8,2,0,2,3,0,0,0,6,1,1,4,4,6,8,1,0
20140726,Sat,WSN,101,CIN,103,0,1,51,149,27,4,0,0,0,0,0,1,5,11,0,0,7,2,1,10,0,1,25,4,2,0,0,1,0,0,2,10,1,1,2,3,0,12,0,1
20140726,Sat,PIT,103,COL,104,1,8,51,169,30,4,1,0,1,1,0,1,2,3,0,2,5,2,8,10,1,1,37,14,1,0,3,8,0,0,3,7,1,1,8,3,1,11,1,2
20140726,Sat,NYM,104,MIL,105,2,5,51,182,34,8,4,0,1,2,0,0,4,10,1,1,9,2,5,7,0,0,31,8,2,0,1,4,0,0,2,7,1,0,5,5,2,10,0,1
20140726,Sat,ARI,104,PHI,104,10,6,60,260,42,16,3,0,2,10,1,2,3,10,0,1,10,7,6,11,0,1,45,17,5,0,2,6,0,2,3,10,0,1,14,6,10,13,1,1
20140726,Sat,LAD,105,SFG,105,5,0,54,173,37,11,4,0,0,5,0,0,2,9,0,0,8,1,0,12,0,1,29,3,0,0,0,0,0,0,1,7,0,1,3,3,5,13,0,0
20140727,Sun,DET,102,ANA,104,1,2,51,159,30,3,1,0,0,1,0,0,0,7,0,0,2,2,1,13,1,2,29,7,0,0,1,1,0,0,0,7,0,2,3,4,1,7,0,0
20140727,Sun,FLA,104,HOU,105,4,2,54,180,32,8,0,1,2,4,1,0,2,14,0,0,6,5,2,6,1,1,33,7,0,0,2,2,0,0,2,9,1,1,6,3,4,6,0,0
20140727,Sun,CLE,105,KCR,104,10,3,54,183,37,15,1,0,4,10,1,2,3,3,1,2,7,3,3,5,0,0,34,8,2,0,0,3,1,0,0,7,0,0,5,5,10,10,0,2
20140727,Sun,CHW,106,MIN,104,3,4,51,164,31,8,2,0,1,3,1,0,2,8,0,0,5,4,4,10,0,0,28,6,1,1,0,4,1,0,3,4,1,0,4,4,3,7,0,1
20140727,Sun,TOR,106,NYY,104,5,4,54,202,36,12,2,0,1,5,1,0,4,4,2,1,9,4,3,10,1,1,32,6,0,0,2,3,0,0,2,5,0,0,4,5,4,15,1,1
20140727,Sun,BAL,104,SEA,105,3,2,60,201,36,9,4,0,0,3,1,0,7,12,0,2,11,5,2,5,0,0,39,10,1,0,1,2,0,0,4,9,0,0,11,5,3,6,0,2
20140727,Sun,BOS,105,TBD,105,3,2,54,202,33,6,0,0,1,3,0,1,4,8,1,0,8,6,2,8,0,2,29,5,1,0,0,2,0,0,6,10,2,1,7,4,3,9,0,0
20140727,Sun,OAK,104,TEX,105,9,3,54,206,40,11,4,0,0,8,0,0,5,2,0,0,9,5,3,7,0,1,34,8,1,0,2,3,0,1,2,5,0,1,7,4,8,6,3,0
20140727,Sun,SDP,104,ATL,105,3,8,51,176,37,10,0,0,2,3,0,0,1,8,1,0,8,3,8,7,0,0,31,8,4,0,0,8,0,0,4,7,1,0,3,4,3,8,0,0
20140727,Sun,STL,104,CHC,103,1,0,54,161,32,9,1,0,1,1,0,1,0,4,0,3,5,3,0,11,0,1,31,6,1,0,0,0,0,0,3,4,0,1,7,4,1,16,0,3
20140727,Sun,WSN,102,CIN,104,4,2,54,199,31,5,0,0,0,4,0,1,6,9,1,1,8,4,2,12,0,0,34,7,1,0,0,2,0,0,1,7,0,0,6,4,3,9,2,2
20140727,Sun,PIT,104,COL,105,7,5,54,238,39,16,2,0,3,7,1,0,5,7,2,1,12,5,3,15,1,2,35,10,3,0,2,5,0,0,4,6,0,2,8,6,7,6,0,2
20140727,Sun,NYM,105,MIL,106,2,0,54,190,33,7,4,0,1,2,0,1,2,7,0,3,7,4,0,7,1,0,33,6,0,0,0,0,0,0,2,6,0,0,8,3,2,15,2,3
20140727,Sun,ARI,105,PHI,105,2,4,51,150,30,6,2,0,0,2,1,0,1,3,0,2,3,3,2,8,2,0,29,4,1,0,1,2,0,0,3,8,0,0,4,3,2,15,0,2
20140727,Sun,LAD,106,SFG,106,4,3,54,193,33,6,0,1,0,3,0,1,3,7,0,2,7,4,3,10,0,1,33,7,0,0,1,3,0,0,2,11,0,1,5,4,3,16,2,2
20140728,Mon,TOR,107,BOS,106,14,1,54,195,37,14,3,0,2,13,1,1,8,6,0,2,7,2,1,8,1,0,32,5,1,0,0,1,0,0,2,13,0,0,6,5,14,13,0,2
20140728,Mon,OAK,105,HOU,106,3,7,51,171,34,9,2,1,1,3,1,0,3,3,0,1,8,4,7,7,0,1,30,7,0,0,4,7,0,0,3,8,0,1,2,3,3,7,0,1
20140728,Mon,MIL,107,TBD,106,1,2,51,155,30,3,0,0,1,1,0,0,0,10,1,0,2,3,2,11,0,1,28,6,1,0,0,2,0,0,4,7,1,1,6,3,1,5,0,0
20140728,Mon,NYY,105,TEX,106,2,4,51,181,37,11,1,0,2,2,0,0,1,8,1,1,9,3,4,9,1,0,33,8,2,0,0,4,0,1,2,6,0,0,8,3,2,7,0,1
20140728,Mon,SDP,105,ATL,106,0,2,51,153,31,5,0,0,0,0,0,1,0,14,0,0,5,3,2,8,1,1,31,8,0,0,1,2,0,0,2,3,0,1,8,2,0,5,0,0
20140728,Mon,COL,106,CHC,104,1,4,51,173,30,6,1,0,0,1,0,0,1,8,0,1,5,4,4,9,1,2,28,8,3,0,0,3,1,0,2,8,0,2,3,4,1,9,0,1
20140728,Mon,ARI,106,CIN,105,2,1,90,274,50,8,1,0,0,2,0,0,3,12,0,1,7,6,1,13,0,1,46,6,1,0,1,1,0,1,5,18,0,0,9,6,2,16,0,1
20140728,Mon,WSN,103,FLA,105,6,7,53,197,33,9,1,0,0,6,1,0,5,5,0,1,7,5,7,10,0,0,34,10,1,2,0,7,1,1,2,8,0,0,5,5,5,10,1,1
20140728,Mon,PHI,106,NYM,106,1,7,51,174,39,13,2,0,0,1,0,0,1,7,0,1,12,3,7,13,1,1,32,9,5,0,1,7,0,0,3,5,0,1,5,4,1,9,0,1
20140728,Mon,PIT,105,SFG,107,5,0,54,154,32,7,0,0,1,5,2,0,2,6,0,0,4,1,0,15,0,2,28,4,0,1,0,0,0,0,1,3,0,2,2,4,5,6,2,0
20140729,Tue,ANA,105,BAL,105,6,7,69,245,47,11,4,0,1,5,1,1,1,11,0,0,8,6,7,15,1,1,42,10,2,0,3,7,0,0,5,9,0,1,7,7,4,8,2,1
20140729,Tue,TOR,108,BOS,107,4,2,54,183,36,12,2,0,1,4,0,0,2,3,0,1,8,4,2,8,0,0,34,7,2,0,1,2,0,0,3,9,0,0,8,4,4,11,1,2
20140729,Tue,SEA,106,CLE,106,5,2,54,195,38,11,5,1,1,5,0,2,1,9,0,0,9,4,2,7,0,1,34,8,3,0,0,2,0,0,1,10,0,1,6,5,5,8,0,0
20140729,Tue,CHW,107,DET,103,11,4,54,196,41,15,2,0,2,10,1,0,3,9,0,0,7,4,4,15,0,3,34,12,0,1,0,3,1,2,2,2,0,3,8,4,10,9,3,0
20140729,Tue,OAK,106,HOU,107,7,4,54,195,38,11,4,0,1,7,0,0,5,3,1,0,9,4,4,10,0,0,32,6,1,1,1,4,0,0,3,10,1,0,4,5,7,6,0,0
20140729,Tue,MIN,105,KCR,105,2,1,54,194,30,7,2,0,0,2,1,1,5,7,2,2,8,3,1,7,0,0,31,5,2,0,0,1,0,0,2,8,1,0,5,4,1,11,2,2
20140729,Tue,MIL,108,TBD,107,1,5,51,176,26,3,0,0,0,1,1,0,2,14,0,1,2,3,5,9,0,3,27,8,4,0,1,5,1,0,5,2,0,1,5,2,1,11,0,1
20140729,Tue,NYY,106,TEX,107,12,11,54,231,38,12,3,0,2,11,1,0,6,5,0,1,6,5,11,12,0,0,42,16,3,1,2,11,0,0,7,7,1,0,11,5,11,9,1,1
20140729,Tue,COL,107,CHC,105,3,4,95,387,54,9,4,0,0,3,0,1,8,18,1,2,12,9,4,15,0,1,54,12,2,0,1,4,1,3,6,14,1,1,16,9,3,18,1,2
20140729,Tue,ARI,107,CIN,106,0,3,51,153,33,5,1,1,0,0,0,2,0,9,0,0,8,2,3,10,0,1,30,7,1,0,0,3,0,0,0,5,1,1,3,3,0,10,2,0
20140729,Tue,ATL,107,LAD,107,4,8,51,226,37,12,3,0,1,4,1,0,7,8,1,1,14,4,8,10,0,0,39,15,6,1,2,8,0,0,1,7,2,0,8,5,4,8,1,1
20140729,Tue,WSN,104,FLA,106,0,3,51,187,31,5,1,0,0,0,0,1,6,6,0,1,11,3,3,12,0,0,28,7,3,0,0,3,0,0,2,6,0,0,5,4,0,10,0,1
20140729,Tue,PHI,107,NYM,107,6,0,54,156,32,7,1,0,3,6,0,1,3,6,0,1,5,2,0,9,0,1,33,7,1,0,0,0,0,0,0,9,0,1,6,3,6,12,1,1
20140729,Tue,STL,105,SDP,106,1,3,51,200,31,6,1,0,0,1,1,1,5,11,1,1,10,4,2,6,3,0,30,6,0,0,1,3,1,2,3,7,0,0,9,4,1,9,0,1
20140729,Tue,PIT,106,SFG,108,3,1,54,165,34,7,1,1,2,3,0,0,2,2,1,0,6,3,1,9,0,1,32,6,1,0,1,1,0,0,1,13,0,1,5,3,3,16,0,0
20140730,Wed,ANA,106,BAL,106,3,4,51,155,30,4,1,0,0,3,0,0,3,5,0,0,3,2,4,10,0,0,31,6,1,0,1,4,0,0,0,7,0,0,3,3,3,12,0,0
20140730,Wed,TOR,109,BOS,108,6,1,54,168,36,9,0,0,0,5,0,0,5,7,1,1,9,3,1,8,0,0,35,8,5,0,0,1,0,0,1,5,0,0,8,5,3,7,2,1
20140730,Wed,SEA,107,CLE,107,0,2,51,130,28,3,0,0,0,0,0,0,0,8,0,2,1,2,2,11,0,0,28,4,2,0,0,2,0,0,2,5,1,0,4,1,0,11,1,2
20140730,Wed,CHW,108,DET,104,2,7,51,169,31,7,0,0,1,2,1,0,1,9,0,2,4,3,7,10,0,3,35,13,0,0,1,7,0,0,4,6,0,3,8,3,2,13,0,2
20140730,Wed,OAK,107,HOU,108,1,8,51,155,30,4,2,0,1,1,0,0,3,5,0,1,5,5,8,7,1,0,32,8,0,0,2,7,0,0,6,8,0,0,6,1,1,11,0,1
20140730,Wed,MIN,106,KCR,106,2,3,51,190,30,7,1,0,1,2,0,0,7,11,2,0,9,4,3,8,1,0,33,9,4,0,0,3,0,0,1,6,1,0,7,6,2,9,0,0
20140730,Wed,MIL,109,TBD,108,5,0,54,194,36,9,4,0,0,5,0,0,3,9,0,0,7,4,0,13,0,2,32,7,0,0,0,0,0,0,2,7,1,2,7,3,4,8,1,1
20140730,Wed,NYY,107,TEX,108,2,3,51,169,31,4,0,0,2,2,0,0,2,6,0,0,4,2,3,15,0,1,32,9,1,0,0,3,0,1,3,4,1,1,9,3,2,7,0,0
20140730,Wed,COL,108,CHC,106,6,4,60,207,41,12,5,0,0,5,0,0,4,15,1,0,9,4,2,11,1,3,41,14,2,0,1,4,0,0,0,13,0,3,7,5,6,10,0,0
20140730,Wed,ARI,108,CIN,107,5,4,54,182,33,8,0,1,2,5,1,0,5,4,1,0,7,5,4,20,0,1,34,11,2,0,1,4,0,0,6,2,0,1,10,4,5,12,0,0
20140730,Wed,ATL,108,LAD,108,2,3,57,205,34,6,2,0,1,2,0,0,3,14,1,0,6,3,3,10,1,1,36,11,0,0,1,3,0,0,4,11,2,1,11,3,2,13,1,0
20140730,Wed,WSN,105,FLA,107,4,3,54,200,33,7,3,0,0,4,1,0,4,3,3,0,7,3,3,7,2,0,33,6,1,0,2,3,0,0,3,8,1,0,6,3,4,13,0,0
20140730,Wed,PHI,108,NYM,108,2,11,51,208,34,8,2,0,1,2,0,1,5,5,2,1,11,4,9,4,1,0,39,15,2,0,2,10,0,0,4,8,1,0,9,4,2,7,0,1
20140730,Wed,STL,106,SDP,107,1,12,51,190,30,6,1,0,0,1,0,0,2,4,0,1,5,5,12,11,0,3,37,16,3,1,2,11,0,1,4,8,1,3,6,3,1,19,0,1
20140730,Wed,PIT,107,SFG,109,5,7,51,204,30,6,1,0,2,5,0,0,6,5,1,0,5,5,5,9,1,1,36,12,0,0,0,6,0,1,5,4,1,1,11,6,5,13,1,1
20140731,Thu,ANA,107,BAL,107,1,0,78,273,48,12,1,0,0,1,0,1,2,12,0,2,11,7,0,7,0,0,42,5,0,0,0,0,0,0,5,16,0,0,9,5,1,21,0,2
20140731,Thu,SEA,108,CLE,108,6,5,54,213,36,11,2,0,2,6,1,0,2,8,1,1,6,7,5,9,0,1,35,11,3,1,1,5,1,0,4,5,1,1,9,7,6,8,0,1
20140731,Thu,CHW,109,DET,105,7,4,54,241,40,16,6,0,0,7,0,1,3,5,2,2,11,4,4,16,1,0,34,9,1,0,2,4,1,1,5,7,0,0,10,6,7,14,1,2
20140731,Thu,TOR,110,HOU,109,6,5,54,166,35,11,1,0,4,6,1,0,0,6,0,1,3,5,4,11,1,1,35,8,2,0,1,5,0,0,4,6,0,1,7,5,6,15,0,2
20140731,Thu,MIN,107,KCR,107,3,6,51,170,36,7,3,0,1,2,0,0,5,10,0,0,11,4,4,9,2,1,32,8,2,1,0,4,0,0,1,6,3,1,3,4,2,9,2,0
20140731,Thu,PIT,108,ARI,109,4,7,51,188,33,8,3,0,1,4,0,0,4,9,1,1,7,3,5,4,1,0,35,10,1,0,3,5,0,1,2,6,0,0,7,5,4,9,0,1
20140731,Thu,COL,109,CHC,107,1,3,51,179,32,5,1,0,0,1,0,0,2,9,1,0,6,3,3,12,0,3,25,6,0,0,0,3,1,1,3,4,0,3,4,3,1,10,0,0
20140731,Thu,ATL,109,LAD,109,1,2,51,155,32,9,0,0,0,1,0,0,0,9,0,3,4,1,2,6,0,0,28,5,2,0,1,2,0,0,3,9,0,0,5,1,1,12,0,3
20140731,Thu,CIN,108,FLA,108,3,1,54,163,34,7,1,0,0,3,1,0,0,4,1,0,6,3,1,8,0,1,30,5,2,0,1,1,0,0,3,12,0,1,5,4,0,9,2,0
20140731,Thu,STL,107,SDP,108,6,2,54,156,35,10,1,0,1,6,0,1,2,5,0,1,5,4,2,8,0,0,30,3,1,0,2,2,0,0,0,7,0,0,1,4,6,5,0,2
20140731,Thu,PHI,109,WSN,106,10,4,54,211,42,17,1,0,0,10,1,0,2,8,3,0,9,7,4,7,0,1,34,8,2,0,0,4,0,1,1,10,0,1,5,5,10,10,2,0
20140801,Fri,SEA,109,BAL,108,1,2,51,149,32,5,2,0,0,1,0,0,2,8,1,0,6,2,1,10,1,3,30,8,3,0,0,2,0,0,1,7,0,2,5,3,1,9,1,0
20140801,Fri,NYY,108,BOS,109,3,4,51,183,32,6,1,0,2,3,0,0,5,4,2,0,7,4,4,13,0,2,31,9,3,1,0,4,0,0,1,6,0,2,5,4,3,10,0,1
20140801,Fri,MIN,108,CHW,110,8,10,51,227,41,14,3,0,1,8,0,1,1,11,0,0,8,6,10,11,2,0,40,17,2,1,1,10,0,1,4,7,0,0,11,5,7,8,0,0
20140801,Fri,TEX,109,CLE,109,2,12,51,203,35,9,1,0,0,2,0,1,3,6,0,0,10,4,12,7,0,1,38,16,3,0,1,10,0,1,4,7,0,1,7,4,1,9,1,0
20140801,Fri,COL,110,DET,106,2,4,51,176,36,9,2,0,0,2,0,0,1,6,0,1,8,3,4,12,0,2,30,8,2,0,0,4,0,0,6,4,0,2,8,2,2,6,0,1
20140801,Fri,TOR,111,HOU,110,1,3,51,166,32,6,1,0,0,1,1,0,1,8,0,0,6,3,3,7,0,0,28,5,1,0,1,3,1,0,2,6,1,0,4,4,1,6,1,1
20140801,Fri,KCR,108,OAK,108,1,0,54,174,31,4,1,0,1,1,0,0,1,8,1,0,4,4,0,3,0,0,32,5,2,0,0,0,0,0,3,12,0,0,8,3,1,12,0,0
20140801,Fri,ANA,108,TBD,109,5,3,54,219,34,10,4,0,2,5,0,1,4,7,0,1,7,5,2,6,1,0,37,12,4,0,0,2,1,0,1,6,0,0,9,6,5,14,0,1
20140801,Fri,PIT,109,ARI,110,9,4,54,205,40,13,5,1,0,9,0,0,5,9,0,0,9,4,3,8,1,0,34,8,1,0,1,3,0,2,2,9,1,0,7,4,9,5,0,0
20140801,Fri,CHC,108,LAD,110,8,2,54,198,38,13,2,0,1,6,1,1,3,7,1,0,9,3,1,13,2,1,31,4,0,0,0,1,0,0,1,6,2,1,3,5,7,8,1,0
20140801,Fri,CIN,109,FLA,109,5,2,54,178,35,8,2,0,0,4,1,0,2,8,0,0,6,3,2,11,1,2,31,7,0,0,1,2,0,0,4,7,0,2,7,4,4,13,0,0
20140801,Fri,SFG,110,NYM,109,5,1,54,126,34,9,1,2,0,5,0,2,1,4,0,2,6,1,1,10,0,2,27,2,0,0,1,1,0,0,1,5,0,1,0,2,3,16,1,2
20140801,Fri,ATL,110,SDP,109,1,10,51,189,31,4,1,0,0,1,0,0,5,3,0,1,9,4,10,8,0,2,41,20,3,0,2,9,0,0,3,6,2,2,11,4,0,12,2,1
20140801,Fri,MIL,110,STL,108,7,4,54,194,37,12,4,0,1,7,0,1,6,7,0,0,12,5,4,14,0,1,31,6,2,1,1,4,0,0,6,5,0,1,7,4,7,9,1,1
20140801,Fri,PHI,110,WSN,107,2,1,54,148,31,6,1,0,1,2,0,0,2,6,0,0,5,2,0,8,1,1,33,7,0,0,0,1,0,0,1,5,0,0,6,3,2,12,0,0
20140802,Sat,SEA,110,BAL,109,6,3,54,218,37,11,1,0,2,6,0,1,3,2,0,1,8,6,3,11,2,1,34,8,2,0,1,3,0,0,4,9,0,1,8,5,6,12,0,1
20140802,Sat,NYY,109,BOS,110,6,4,54,236,35,10,3,0,1,6,0,0,7,5,0,0,10,5,4,8,0,0,34,8,0,0,1,4,1,0,3,10,0,0,7,6,6,16,1,1
20140802,Sat,MIN,109,CHW,111,8,6,54,178,36,12,3,0,1,6,0,1,3,5,0,4,5,6,6,10,0,1,36,12,5,0,1,6,0,0,4,6,0,1,8,4,8,16,1,4
20140802,Sat,TEX,110,CLE,110,0,2,51,180,33,5,0,0,0,0,0,0,3,11,0,0,9,2,2,7,0,0,28,5,0,0,0,2,0,0,3,6,0,0,6,5,0,14,2,0
20140802,Sat,COL,111,DET,107,5,11,51,195,34,8,3,1,0,5,0,0,4,12,0,0,6,4,11,9,1,3,37,16,3,1,3,10,0,0,2,6,1,3,4,3,5,10,1,0
20140802,Sat,TOR,112,HOU,111,2,8,51,158,32,6,2,0,0,2,1,0,3,8,0,1,7,3,8,9,2,0,37,13,3,0,3,7,0,0,0,4,1,0,5,4,2,7,1,1
20140802,Sat,KCR,109,OAK,109,3,8,51,165,34,10,2,0,0,3,1,0,2,4,0,0,8,4,4,10,2,0,33,8,1,0,0,7,0,0,1,7,0,0,2,3,3,10,0,1
20140802,Sat,ANA,109,TBD,110,3,10,51,214,34,8,3,0,0,3,0,0,4,12,1,0,8,4,10,11,1,3,37,16,1,0,2,10,0,2,4,6,2,3,9,4,3,8,0,0
20140802,Sat,PIT,110,ARI,111,8,3,54,210,38,11,3,0,1,7,0,1,2,7,0,0,8,4,3,9,2,0,37,9,1,0,1,3,0,0,4,5,0,0,11,6,6,9,2,0
20140802,Sat,CHC,109,LAD,111,2,5,71,279,47,13,2,0,0,2,0,0,3,12,0,2,12,7,5,13,0,1,44,11,3,0,2,5,0,1,3,14,1,1,8,6,2,10,0,2
20140802,Sat,CIN,110,FLA,110,1,2,58,191,34,6,0,1,0,1,0,0,3,12,0,0,7,4,2,12,0,1,33,7,3,0,0,2,0,0,3,9,0,1,7,4,1,9,0,0
